1.633639259588478565e+09,-2.072300000000026898e-02,8.031460242073049094e-02,-7.987478200283242361e-03,1.575243938973383440e+00,8.579558541386026471e-01,1.478715867629725733e-01,1.340929696882018273e-03,2.812744523501399807e-01,1.572265326452184198e+00
1.633639259594706774e+09,-1.940900000000134185e-02,8.070775379107036906e-02,-7.348253670090596629e-03,1.575243938973383440e+00,8.579558541386026471e-01,1.478877155323243542e-01,1.343436163191162776e-03,2.811930594893244373e-01,1.572265326452184198e+00
1.633639259674349070e+09,-5.433600000000105013e-02,6.600063984917135806e-02,-3.078742925286229778e-03,1.575243938973383440e+00,8.580086513072134879e-01,1.480861210335352451e-01,1.343436163191162776e-03,2.807759418835907850e-01,1.572265326452184198e+00
1.633639259677596092e+09,-1.728500000000110504e-02,3.378061225762513803e-02,-7.234409478319561715e-03,1.575243938973383440e+00,8.580086513072134879e-01,1.480861210335352451e-01,1.343436163191162776e-03,2.807759418835907850e-01,1.572265326452184198e+00
1.633639259681169510e+09,2.850999999999714873e-03,6.426539980813959774e-02,-9.116727729838156741e-03,1.575243938973383440e+00,8.580157752631294432e-01,1.481022498028870538e-01,1.343436163191162776e-03,2.807733785910416224e-01,1.572259600655840694e+00
1.633639259756211042e+09,-5.584000000000699515e-03,1.026492772112890250e-01,-1.059953064998634710e-02,1.575243938973383440e+00,8.582290944664447974e-01,1.484477616648112175e-01,1.344689591401478828e-03,2.805330615921755588e-01,1.572265326452184198e+00
1.633639259759479046e+09,-2.499900000000110367e-02,1.064747248975080191e-01,-8.442854967367378546e-03,1.575246868450582483e+00,8.582690418827959578e-01,1.485113779253504629e-01,1.343436163191162776e-03,2.804503704403286113e-01,1.572259600655840694e+00
1.633639259763151169e+09,-3.945800000000154739e-02,9.491070059798308034e-02,-7.520080617918929733e-03,1.575246868450582483e+00,8.582906800666528779e-01,1.485417546065341821e-01,1.343436163191162776e-03,2.804045973590928997e-01,1.572255739072260017e+00
1.633639259852537155e+09,-6.291400000000102466e-02,9.702424276694993077e-02,-6.962880474343931606e-03,1.575250596876108578e+00,8.588139246418261541e-01,1.493960633947179761e-01,1.344689591401478828e-03,2.789370790851615212e-01,1.572259600655840694e+00
1.633639259857942104e+09,-6.093300000000034800e-02,9.547921445005708163e-02,-6.511039241165724259e-03,1.575250596876108578e+00,8.588458825749071268e-01,1.494530217525320559e-01,1.347195927673460651e-03,2.788366113330382756e-01,1.572259600655840694e+00
1.633639259860906601e+09,-4.748000000000018872e-02,1.107555493508113886e-01,-9.770801502435713659e-03,1.575250596876108578e+00,8.588458825749071268e-01,1.494530217525320559e-01,1.347195927673460651e-03,2.788366113330382756e-01,1.572259600655840694e+00
1.633639259948775530e+09,-7.101500000000093848e-02,1.080671293687402307e-01,-9.909394431548274734e-03,1.575258320043269933e+00,8.597974966114196871e-01,1.510885688464905785e-01,1.347195927673460651e-03,2.760541739156371355e-01,1.572255739072260017e+00
1.633639259955538034e+09,-4.253400000000162606e-02,9.544032357709220094e-02,-7.508766909419945651e-03,1.575260317414087341e+00,8.598725311751326261e-01,1.512119730735021483e-01,1.348449225846614242e-03,2.758621600010424113e-01,1.572259600655840694e+00
1.633639259958495855e+09,-6.025200000000019429e-02,1.062505720478719579e-01,-8.201024448201576014e-03,1.575260317414087341e+00,8.598725311751326261e-01,1.512119730735021483e-01,1.348449225846614242e-03,2.758621600010424113e-01,1.572259600655840694e+00
1.633639260039250612e+09,-6.486200000000152954e-02,1.070078834105229471e-01,-9.932021848546242898e-03,1.575258320043269933e+00,8.607825998986400329e-01,1.528019634680635175e-01,1.352208990328912118e-03,2.734344889303534365e-01,1.572255739072260017e+00
1.633639260042946100e+09,-6.674200000000141131e-02,1.218677324171579257e-01,-8.708727117093518350e-03,1.575260317414087341e+00,8.608336660125422979e-01,1.528902306134428124e-01,1.354715586675219081e-03,2.733073562778157717e-01,1.572255739072260017e+00
1.633639260046156406e+09,-4.714400000000118496e-02,9.619763493974270441e-02,-9.240471416545801425e-03,1.575260317414087341e+00,8.608839997571448022e-01,1.529756847949207410e-01,1.354715586675219081e-03,2.731750970401797263e-01,1.572255739072260017e+00
