1.633639369413067102e+09,-2.898947007946311386e-03,6.786900405885601950e-01,2.162369157812518150e-01,8.952950533223258844e+01
1.633639369417798519e+09,-2.898947007946311386e-03,6.786900405885601950e-01,2.162369157812518150e-01,8.952950533223258844e+01
1.633639369491117001e+09,-2.901080430321689198e-03,6.786976458137325974e-01,2.162282574560981385e-01,8.952779296299129896e+01
1.633639369494263887e+09,-2.899003548895424161e-03,6.787075862746433375e-01,2.162304861366455278e-01,8.952402028931686573e+01
1.633639369496588707e+09,-2.899003548895424161e-03,6.787075862746433375e-01,2.162304861366455278e-01,8.952402028931686573e+01
1.633639369499901295e+09,-2.901022982101885122e-03,6.787189079373328049e-01,2.162322418167706983e-01,8.951863040155764395e+01
1.633639369576720715e+09,-2.899129221387596479e-03,6.787572706776776599e-01,2.161433819274086732e-01,8.950295601734551099e+01
1.633639369583689928e+09,-2.899111377513099996e-03,6.787527918283083883e-01,2.161215292930655785e-01,8.950479373124497329e+01
1.633639369674129486e+09,-2.898863891561241288e-03,6.786626797801140754e-01,2.157019852888495681e-01,8.953835980967211583e+01
1.633639369678528309e+09,-2.898844701141036102e-03,6.786579812893930308e-01,2.156798070023875358e-01,8.954011073892405648e+01
1.633639369680955887e+09,-2.898844701141036102e-03,6.786579812893930308e-01,2.156798070023875358e-01,8.954011073892405648e+01
1.633639369746649504e+09,-2.900705826223591230e-03,6.786186609651718715e-01,2.153166484007238424e-01,8.955799677163211925e+01
1.633639369749285221e+09,-2.900705826223591230e-03,6.786186609651718715e-01,2.153166484007238424e-01,8.955799677163211925e+01
1.633639369753396749e+09,-2.898699396896201909e-03,6.786165958977342649e-01,2.152681510109128449e-01,8.955827805124665986e+01
1.633639369755772352e+09,-2.898699396896201909e-03,6.786165958977342649e-01,2.152681510109128449e-01,8.955827805124665986e+01
1.633639369828765154e+09,-2.900585468445150954e-03,6.786200549382198632e-01,2.148213338121586213e-01,8.955197406203576804e+01
1.633639369831386089e+09,-2.901695646353884186e-03,6.786207299609077204e-01,2.147952810344252450e-01,8.955130106981583538e+01
1.633639369835223198e+09,-2.900691366632848593e-03,6.786203838800864974e-01,2.147678088403009167e-01,8.955099977863415006e+01
1.633639369837575674e+09,-2.900691366632848593e-03,6.786203838800864974e-01,2.147678088403009167e-01,8.955099977863415006e+01
1.633639369924589157e+09,-2.900399376542701652e-03,6.786307590728778427e-01,2.142049389321869501e-01,8.953987536146316017e+01
1.633639369928129673e+09,-2.900392719501040245e-03,6.786307921857225312e-01,2.141769499473796801e-01,8.953962858369057187e+01
1.633639369930775881e+09,-2.898455928040246082e-03,6.786302624739176670e-01,2.141492168918171513e-01,8.953961145634326613e+01
1.633639369933469296e+09,-2.898455928040246082e-03,6.786302624739176670e-01,2.141492168918171513e-01,8.953961145634326613e+01
1.633639369995908737e+09,-2.900338183771399275e-03,6.786266057820111719e-01,2.137453916556581179e-01,8.953842728126878114e+01
1.633639369999028444e+09,-2.898335626945967511e-03,6.786258818951450555e-01,2.136912830303796529e-01,8.953846537295406449e+01
1.633639370002406359e+09,-2.898331518593266071e-03,6.786264853924819374e-01,2.136646573515441627e-01,8.953814540194400706e+01
1.633639370005451679e+09,-2.898331518593266071e-03,6.786264853924819374e-01,2.136646573515441627e-01,8.953814540194400706e+01
1.633639370084771156e+09,-2.898224581031041015e-03,6.786238385769336467e-01,2.132343046084719251e-01,8.953694235278723568e+01
1.633639370092978716e+09,-2.896824593970483575e-03,6.786216003337914859e-01,2.130687375132335748e-01,8.953703983535585564e+01
1.633639370164038658e+09,-2.898019298061586205e-03,6.786177109877371549e-01,2.126625096280531368e-01,8.953746601173010333e+01
1.633639370166600704e+09,-2.898012739839844060e-03,6.786171602543580317e-01,2.126415041633116787e-01,8.953755111564386482e+01
1.633639370170031071e+09,-2.898004069968955574e-03,6.786161477521840402e-01,2.126196277773477472e-01,8.953766792836471211e+01
1.633639370174299240e+09,-2.899989025718050471e-03,6.786163958241273608e-01,2.125984264185341588e-01,8.953775138952133261e+01
1.633639370239315033e+09,-2.896579537284257704e-03,6.786101926252143812e-01,2.121476220554246728e-01,8.953694492976848096e+01
1.633639370242424488e+09,-2.895304286045585242e-03,6.786095411125681043e-01,2.121151179523128594e-01,8.953682696556614928e+01
1.633639370246550322e+09,-2.896564575019338044e-03,6.786101945898335153e-01,2.120839128071105861e-01,8.953651598170274895e+01
1.633639370317422628e+09,-2.895119233341353869e-03,6.785946749216396068e-01,2.115305419643645768e-01,8.953787545045946672e+01
1.633639370320680618e+09,-2.896374537805955756e-03,6.785940073700156283e-01,2.114977272892784310e-01,8.953790206499529347e+01
1.633639370323584318e+09,-2.896308756614647886e-03,6.785940810365740372e-01,2.114667766973493679e-01,8.953781280097703643e+01
1.633639370326722383e+09,-2.896354292043812166e-03,6.785922715924124216e-01,2.114333048512903046e-01,8.953817668793712414e+01
1.633639370386446476e+09,-2.896242560462268002e-03,6.785875999168018424e-01,2.110231233915536575e-01,8.953685372458153324e+01
1.633639370389163494e+09,-2.896242560462268002e-03,6.785875999168018424e-01,2.110231233915536575e-01,8.953685372458153324e+01
1.633639370395179272e+09,-2.894953057442515611e-03,6.785868980910381154e-01,2.109276241745122182e-01,8.953650398516941777e+01
1.633639370457418680e+09,-2.894821078583344372e-03,6.785794448485895636e-01,2.104461153223709524e-01,8.953710883418840183e+01
1.633639370461767912e+09,-2.892927822149349033e-03,6.785766450322173737e-01,2.103808530589488801e-01,8.953777364164309915e+01
1.633639370464438438e+09,-2.892927822149349033e-03,6.785766450322173737e-01,2.103808530589488801e-01,8.953777364164309915e+01
1.633639370466635227e+09,-2.894785351511861698e-03,6.785752556897027832e-01,2.103490927988495018e-01,8.953798878261865468e+01
1.633639370536065817e+09,-2.892751891109185403e-03,6.785631846406031675e-01,2.098033321693893172e-01,8.953913493780841293e+01
1.633639370539524794e+09,-2.892623271617184456e-03,6.785623098561096578e-01,2.097704181467878182e-01,8.953924109694698075e+01
1.633639370543154240e+09,-2.892727597819574545e-03,6.785609674164306826e-01,2.097367083121124409e-01,8.953899590339497649e+01
1.633639370608418703e+09,-2.891327478078525946e-03,6.785476488742835377e-01,2.092237509867067857e-01,8.954000316016853844e+01
1.633639370613165855e+09,-2.892553419622958307e-03,6.785464470779327684e-01,2.091916813547145537e-01,8.954021321130321098e+01
1.633639370616531849e+09,-2.891189901157914521e-03,6.785460561424997428e-01,2.091609760528668760e-01,8.954020896273766539e+01
1.633639370684165955e+09,-2.891163965746192197e-03,6.785404754550404816e-01,2.086313550333954714e-01,8.953794124289204603e+01
1.633639370686774015e+09,-2.889461631078228156e-03,6.785385740909702923e-01,2.085994948762823209e-01,8.953845731818364584e+01
1.633639370691724300e+09,-2.891027363015840051e-03,6.785390954304099109e-01,2.085683585552494113e-01,8.953813083338296508e+01
1.633639370758457899e+09,-2.889188293196724277e-03,6.785284869940434449e-01,2.080553539878753910e-01,8.953936095466688982e+01
1.633639370760997295e+09,-2.889188293196724277e-03,6.785284869940434449e-01,2.080553539878753910e-01,8.953936095466688982e+01
1.633639370764422417e+09,-2.889179916639589719e-03,6.785278878867654351e-01,2.080251846953034556e-01,8.953952425520736824e+01
1.633639370766583204e+09,-2.889179916639589719e-03,6.785278878867654351e-01,2.080251846953034556e-01,8.953952425520736824e+01
1.633639370839647293e+09,-2.887774682327275914e-03,6.785186514555142656e-01,2.074464768240444901e-01,8.953795537070305954e+01
1.633639370843173981e+09,-2.891042973699881058e-03,6.785174439443060201e-01,2.074151559749152773e-01,8.953799192838361876e+01
1.633639370846413612e+09,-2.889230787842110570e-03,6.785177515000433424e-01,2.073863941683435630e-01,8.953786054474292655e+01
1.633639370848858356e+09,-2.889230787842110570e-03,6.785177515000433424e-01,2.073863941683435630e-01,8.953786054474292655e+01
1.633639370923375130e+09,-2.887760016818479401e-03,6.785026371440092685e-01,2.068411428391934703e-01,8.953970741527871269e+01
1.633639370926826000e+09,-2.887865715850728397e-03,6.785011677901100491e-01,2.068104045236310029e-01,8.953998364184133152e+01
1.633639370929228067e+09,-2.887865715850728397e-03,6.785011677901100491e-01,2.068104045236310029e-01,8.953998364184133152e+01
1.633639370932183504e+09,-2.887728124295347448e-03,6.784995252154566447e-01,2.067489967061492961e-01,8.954002636901967094e+01
1.633639371006918907e+09,-2.887912529408607088e-03,6.784870351322837001e-01,2.062066987050127365e-01,8.954020583379517007e+01
1.633639371010830879e+09,-2.887785238546414744e-03,6.784862066451626816e-01,2.061775851947666993e-01,8.954019946469973945e+01
1.633639371013359308e+09,-2.887785238546414744e-03,6.784862066451626816e-01,2.061775851947666993e-01,8.954019946469973945e+01
1.633639371015633106e+09,-2.887785238546414744e-03,6.784862066451626816e-01,2.061775851947666993e-01,8.954019946469973945e+01
1.633639371097980499e+09,-2.887717883443351174e-03,6.784730247353998323e-01,2.055469808845766244e-01,8.954175567861115326e+01
1.633639371100555420e+09,-2.887717883443351174e-03,6.784730247353998323e-01,2.055469808845766244e-01,8.954175567861115326e+01
