1.633639489182799578e+09,3.360000000007801191e-04,-1.455791441106866688e-02,5.303300858899111497e-04,1.574805848974065281e+00,1.005144639687592489e+00,-7.038370240905221509e-02,2.619247020120052654e-03,6.322206609261700194e-01,1.571135879833881699e+00
1.633639489292778969e+09,2.176999999999651436e-03,-1.068014082304168284e-02,5.755849198858487784e-04,1.574805848974065281e+00,1.005177263410945931e+00,-7.039699324736739539e-02,2.616740683848070830e-03,6.320718568002617888e-01,1.571135879833881699e+00
1.633639489295724869e+09,2.473700000000000898e-02,-1.015971023208829538e-02,2.598617420860560925e-03,1.574807846344882911e+00,1.005178927886627216e+00,-7.040553200761245911e-02,2.616740683848070830e-03,6.320616702090922079e-01,1.571135879833881699e+00
1.633639489298130512e+09,4.972899999999924603e-02,-5.246025209622995344e-02,3.038437838758596167e-03,1.574805848974065281e+00,1.005185386052270813e+00,-7.041691702127254870e-02,2.616740683848070830e-03,6.320362370206820124e-01,1.571135879833881699e+00
1.633639489300398588e+09,9.107000000000198270e-03,-6.749899911850548717e-02,2.544170198709195911e-03,1.574805848974065281e+00,1.005185386052270813e+00,-7.041691702127254870e-02,2.616740683848070830e-03,6.320362370206820124e-01,1.571135879833881699e+00
1.633639489373241663e+09,4.643300000000039063e-02,-5.130908225645822163e-02,1.946664968606564173e-03,1.574803052654920821e+00,1.005347505983629208e+00,-7.067417006019580117e-02,2.616740683848070830e-03,6.319560758718706373e-01,1.571135879833881699e+00
1.633639489375881195e+09,-3.631999999999635520e-03,1.570837714405911092e-02,-1.622102956041938156e-03,1.574803052654920821e+00,1.005347505983629208e+00,-7.067417006019580117e-02,2.616740683848070830e-03,6.319560758718706373e-01,1.571135879833881699e+00
1.633639489378923416e+09,-4.609999999999558895e-03,7.573113626508674390e-04,-1.731704507125857075e-03,1.574803052654920821e+00,1.005398638676558765e+00,-7.066562297757232602e-02,2.616740683848070830e-03,6.319383658506215751e-01,1.571132018250301021e+00
1.633639489381064415e+09,-1.236000000000458954e-03,4.407396567135726459e-03,5.586143571373425689e-05,1.574803052654920821e+00,1.005398638676558765e+00,-7.066562297757232602e-02,2.616740683848070830e-03,6.319383658506215751e-01,1.571132018250301021e+00
1.633639489461475611e+09,-2.116799999999940951e-02,4.673975823643007448e-03,-6.887220048756966450e-04,1.574805848974065281e+00,1.005795715995089656e+00,-7.068555507385589076e-02,2.616740683848070830e-03,6.317348337643122758e-01,1.571132018250301021e+00
